settlement-id,transaction-type,order-id,posted-date,sku,quantity,product-sales,shipping-credits,promotional-rebates,selling-fees,fba-fees,other-transaction-fees,other,total
2026-STL-0406,Order,114-1002713-2120966,2026-04-06,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0406,Order,114-1002824-4086389,2026-04-06,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0406,Order,114-1003091-5513811,2026-04-06,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0406,Order,114-1003092-8760085,2026-04-06,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0406,Order,114-1003350-9828381,2026-04-06,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0406,Order,114-1003351-7622302,2026-04-06,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0406,Order,114-1003352-2510916,2026-04-06,PH-TREAT-SALMON,1,18.99,0.00,-1.90,-2.56,-3.90,0.00,0.00,10.63
2026-STL-0406,Order,114-1003993-4936459,2026-04-06,PH-BED-MED-GRY,2,85.98,0.00,-0.00,-12.90,-24.80,0.00,0.00,48.28
2026-STL-0406,Order,114-1004227-6121645,2026-04-06,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0407,Order,114-1000012-5479144,2026-04-07,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0407,Order,114-1000336-9516493,2026-04-07,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0407,Order,114-1000337-7490791,2026-04-07,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0407,Order,114-1000338-2133461,2026-04-07,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0407,Order,114-1000725-7640300,2026-04-07,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0407,Order,114-1000726-8972838,2026-04-07,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0407,Order,114-1000727-6084418,2026-04-07,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0407,Order,114-1001489-3483929,2026-04-07,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0407,Order,114-1001490-4030887,2026-04-07,GT-SERUM-VITC,1,28.99,0.00,-2.90,-3.91,-3.55,0.00,0.00,18.63
2026-STL-0407,Order,114-1001898-3251636,2026-04-07,GT-SERUM-HA,1,24.99,0.00,-2.50,-3.37,-3.55,0.00,0.00,15.57
2026-STL-0407,Order,114-1001899-3155739,2026-04-07,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0407,Order,114-1001900-5373391,2026-04-07,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0407,Order,114-1002220-1689543,2026-04-07,GT-MOIST-50ML,3,68.97,0.00,-0.00,-10.35,-10.80,0.00,0.00,47.82
2026-STL-0407,Order,114-1002423-2603174,2026-04-07,GT-CLEANSE-150,1,16.99,0.00,-1.70,-2.29,-3.70,0.00,0.00,9.30
2026-STL-0407,Order,114-1002424-6237674,2026-04-07,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0407,Order,114-1002577-6557607,2026-04-07,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0407,Order,114-1002578-2171758,2026-04-07,GT-MASK-CLAY,2,29.98,0.00,-0.00,-4.50,-7.70,0.00,0.00,17.78
2026-STL-0407,Order,114-1002825-5123439,2026-04-07,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0407,Order,114-1003093-1146741,2026-04-07,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0407,Order,114-1003353-3076663,2026-04-07,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0407,Order,114-1003354-2533751,2026-04-07,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0407,Order,114-1003664-2571975,2026-04-07,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0407,Order,114-1003665-2428211,2026-04-07,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0407,Order,114-1003818-3699752,2026-04-07,PH-TOY-ROPE-L,2,27.98,0.00,-0.00,-4.20,-7.50,0.00,0.00,16.28
2026-STL-0407,Order,114-1003994-4189417,2026-04-07,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0407,Order,114-1004228-2940388,2026-04-07,PH-DENTAL-30CT,2,43.98,0.00,-0.00,-6.60,-8.20,0.00,0.00,29.18
2026-STL-0407,Order,114-1004229-2409846,2026-04-07,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0408,Order,114-1000013-3871230,2026-04-08,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0408,Order,114-1000014-5528972,2026-04-08,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0408,Order,114-1000015-6440561,2026-04-08,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0408,Order,114-1000339-6578736,2026-04-08,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0408,Order,114-1000340-3937508,2026-04-08,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0408,Order,114-1000545-6787592,2026-04-08,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0408,Order,114-1000546-2440404,2026-04-08,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0408,Order,114-1000728-4824490,2026-04-08,PF-CREATINE-300,1,24.99,0.00,-5.00,-3.00,-4.05,0.00,0.00,12.94
2026-STL-0408,Order,114-1000729-6383277,2026-04-08,PF-CREATINE-300,3,74.97,0.00,-0.00,-11.25,-12.15,0.00,0.00,51.57
2026-STL-0408,Order,114-1000730-4153037,2026-04-08,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0408,Order,114-1000731-9127895,2026-04-08,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0408,Order,114-1001074-9577712,2026-04-08,PF-BCAA-LEMON,2,55.98,0.00,-5.60,-7.56,-8.40,0.00,0.00,34.42
2026-STL-0408,Order,114-1001075-1633110,2026-04-08,PF-BCAA-LEMON,2,55.98,0.00,-0.00,-8.40,-8.40,0.00,0.00,39.18
2026-STL-0408,Order,114-1001172-9097744,2026-04-08,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0408,Order,114-1001491-4563416,2026-04-08,GT-SERUM-VITC,1,28.99,0.00,-2.90,-3.91,-3.55,0.00,0.00,18.63
2026-STL-0408,Order,114-1001492-4029442,2026-04-08,GT-SERUM-VITC,3,86.97,0.00,-0.00,-13.05,-10.65,0.00,0.00,63.27
2026-STL-0408,Order,114-1001493-2582179,2026-04-08,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0408,Order,114-1001901-8136077,2026-04-08,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0408,Order,114-1001902-5519776,2026-04-08,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0408,Order,114-1001903-7243511,2026-04-08,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0408,Order,114-1002221-3062947,2026-04-08,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0408,Order,114-1002222-6821657,2026-04-08,GT-MOIST-50ML,1,22.99,0.00,-4.60,-2.76,-3.60,0.00,0.00,12.03
2026-STL-0408,Refund,114-1002575-6414413,2026-04-08,GT-MASK-CLAY,-2,-29.98,0.00,3.00,3.24,0.00,0.00,0.00,-23.74
2026-STL-0408,Order,114-1002714-5067855,2026-04-08,GT-EYE-CREAM,1,26.99,0.00,-5.40,-3.24,-3.50,0.00,0.00,14.85
2026-STL-0408,Order,114-1002826-6327664,2026-04-08,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0408,Order,114-1002827-9963626,2026-04-08,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0408,Order,114-1002828-7213813,2026-04-08,GT-SPF30-TINT,1,23.99,0.00,-2.40,-3.24,-3.60,0.00,0.00,14.75
2026-STL-0408,Order,114-1003003-2196822,2026-04-08,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0408,Order,114-1003094-1347589,2026-04-08,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0408,Order,114-1003095-3801816,2026-04-08,PH-CHEW-BULLY-6,2,59.98,0.00,-0.00,-9.00,-9.20,0.00,0.00,41.78
2026-STL-0408,Order,114-1003355-4786913,2026-04-08,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0408,Order,114-1003356-2289171,2026-04-08,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0408,Order,114-1003357-9470588,2026-04-08,PH-TREAT-SALMON,2,37.98,0.00,-0.00,-5.70,-7.80,0.00,0.00,24.48
2026-STL-0408,Order,114-1003666-2409831,2026-04-08,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0408,Order,114-1003819-7534491,2026-04-08,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0408,Order,114-1003995-5820587,2026-04-08,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0408,Order,114-1003996-4725540,2026-04-08,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0408,Order,114-1004097-7938840,2026-04-08,PH-BRUSH-DBL,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0408,Order,114-1004098-8760635,2026-04-08,PH-BRUSH-DBL,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0408,Order,114-1004230-9876707,2026-04-08,PH-DENTAL-30CT,1,21.99,0.00,-2.20,-2.97,-4.10,0.00,0.00,12.72
2026-STL-0409,Order,114-1000016-5491946,2026-04-09,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0409,Order,114-1000017-6279418,2026-04-09,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0409,Order,114-1000018-8698256,2026-04-09,PF-WHEY-CHOC,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0409,Order,114-1000341-9028420,2026-04-09,PF-WHEY-VAN,1,44.99,0.00,-9.00,-5.40,-6.10,0.00,0.00,24.49
2026-STL-0409,Order,114-1000547-4470657,2026-04-09,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0409,Order,114-1000548-8590804,2026-04-09,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0409,Order,114-1000732-9644791,2026-04-09,PF-CREATINE-300,2,49.98,0.00,-5.00,-6.75,-8.10,0.00,0.00,30.13
2026-STL-0409,Order,114-1000733-7767679,2026-04-09,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0409,Order,114-1001076-5299058,2026-04-09,PF-BCAA-LEMON,2,55.98,0.00,-0.00,-8.40,-8.40,0.00,0.00,39.18
2026-STL-0409,Order,114-1001301-2000789,2026-04-09,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0409,Order,114-1001377-1172342,2026-04-09,PF-ELECTRO-CIT,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0409,Order,114-1001494-2779557,2026-04-09,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0409,Order,114-1001495-9050632,2026-04-09,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0409,Order,114-1001496-1097397,2026-04-09,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0409,Order,114-1001497-8601790,2026-04-09,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0409,Order,114-1001498-3169632,2026-04-09,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0409,Order,114-1001904-3752186,2026-04-09,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0409,Order,114-1001905-8275056,2026-04-09,GT-SERUM-HA,1,24.99,0.00,-5.00,-3.00,-3.55,0.00,0.00,13.44
2026-STL-0409,Order,114-1002223-3520403,2026-04-09,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0409,Order,114-1002224-3728089,2026-04-09,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0409,Order,114-1002225-1261597,2026-04-09,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0409,Order,114-1002425-2672339,2026-04-09,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0409,Order,114-1002426-5886173,2026-04-09,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0409,Order,114-1002579-7464522,2026-04-09,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0409,Order,114-1002715-4244232,2026-04-09,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0409,Order,114-1002716-5634166,2026-04-09,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0409,Order,114-1002829-7501628,2026-04-09,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0409,Order,114-1002830-1590477,2026-04-09,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0409,Order,114-1003004-6998094,2026-04-09,GT-ROLLER-JADE,2,27.98,0.00,-0.00,-4.20,-6.80,0.00,0.00,16.98
2026-STL-0409,Order,114-1003096-5685491,2026-04-09,PH-CHEW-BULLY-6,2,59.98,0.00,-6.00,-8.10,-9.20,0.00,0.00,36.68
2026-STL-0409,Order,114-1003097-5164353,2026-04-09,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0409,Order,114-1003358-2598999,2026-04-09,PH-TREAT-SALMON,3,56.97,0.00,-11.39,-6.84,-11.70,0.00,0.00,27.04
2026-STL-0409,Order,114-1003359-9799214,2026-04-09,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0409,Order,114-1003360-1445758,2026-04-09,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0409,Order,114-1003820-7260277,2026-04-09,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0409,Order,114-1003997-1583149,2026-04-09,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0409,Order,114-1004099-8990770,2026-04-09,PH-BRUSH-DBL,2,25.98,0.00,-2.60,-3.51,-6.90,0.00,0.00,12.97
2026-STL-0409,Refund,114-1004222-1945506,2026-04-09,PH-DENTAL-30CT,-1,-21.99,0.00,2.20,2.38,0.00,0.00,0.00,-17.41
2026-STL-0409,Order,114-1004231-6154905,2026-04-09,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0409,Order,114-1004232-4604147,2026-04-09,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0409,Order,114-1004233-9873878,2026-04-09,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0410,Order,114-1000019-5408072,2026-04-10,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0410,Order,114-1000020-7073292,2026-04-10,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0410,Order,114-1000342-5923149,2026-04-10,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0410,Order,114-1000343-6294819,2026-04-10,PF-WHEY-VAN,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0410,Order,114-1000549-2930810,2026-04-10,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0410,Order,114-1000734-4367636,2026-04-10,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0410,Order,114-1000735-7046090,2026-04-10,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0410,Order,114-1000736-9474614,2026-04-10,PF-CREATINE-300,1,24.99,0.00,-2.50,-3.37,-4.05,0.00,0.00,15.07
2026-STL-0410,Order,114-1000737-5059047,2026-04-10,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0410,Order,114-1001077-4647992,2026-04-10,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0410,Order,114-1001173-6206955,2026-04-10,PF-SHAKER-28,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0410,Order,114-1001174-9659503,2026-04-10,PF-SHAKER-28,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0410,Order,114-1001378-4100124,2026-04-10,PF-ELECTRO-CIT,1,21.99,0.00,-2.20,-2.97,-3.95,0.00,0.00,12.87
2026-STL-0410,Order,114-1001499-6421907,2026-04-10,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0410,Order,114-1001500-7398678,2026-04-10,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0410,Order,114-1001501-7692721,2026-04-10,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0410,Order,114-1001502-7751088,2026-04-10,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0410,Order,114-1001906-7824657,2026-04-10,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0410,Order,114-1001907-6595492,2026-04-10,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0410,Order,114-1001908-5591031,2026-04-10,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0410,Order,114-1001909-2761653,2026-04-10,GT-SERUM-HA,3,74.97,0.00,-0.00,-11.25,-10.65,0.00,0.00,53.07
2026-STL-0410,Order,114-1002226-3070908,2026-04-10,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0410,Order,114-1002227-1010766,2026-04-10,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0410,Order,114-1002427-9945677,2026-04-10,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0410,Order,114-1002428-7604270,2026-04-10,GT-CLEANSE-150,1,16.99,0.00,-3.40,-2.04,-3.70,0.00,0.00,7.85
2026-STL-0410,Order,114-1002831-8993139,2026-04-10,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0410,Order,114-1002832-7488875,2026-04-10,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0410,Order,114-1003005-6096693,2026-04-10,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0410,Order,114-1003006-1702543,2026-04-10,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0410,Order,114-1003098-7332142,2026-04-10,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0410,Order,114-1003099-9220106,2026-04-10,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0410,Order,114-1003100-7776291,2026-04-10,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0410,Order,114-1003361-3145923,2026-04-10,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0410,Order,114-1003362-7329894,2026-04-10,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0410,Order,114-1003363-5758843,2026-04-10,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0410,Order,114-1003667-3774103,2026-04-10,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0410,Refund,114-1003817-5697596,2026-04-10,PH-TOY-ROPE-L,-2,-27.98,0.00,0.00,3.36,0.00,0.00,0.00,-24.62
2026-STL-0410,Order,114-1003821-1989886,2026-04-10,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0410,Order,114-1003822-3986348,2026-04-10,PH-TOY-ROPE-L,1,13.99,0.00,-2.80,-1.68,-3.75,0.00,0.00,5.76
2026-STL-0410,Order,114-1003998-8702666,2026-04-10,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0410,Order,114-1004100-4068162,2026-04-10,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0410,Order,114-1004234-8738391,2026-04-10,PH-DENTAL-30CT,2,43.98,0.00,-0.00,-6.60,-8.20,0.00,0.00,29.18
2026-STL-0410,Order,114-1004235-8708498,2026-04-10,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0411,Order,114-1000021-2839607,2026-04-11,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0411,Order,114-1000022-2065818,2026-04-11,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0411,Order,114-1000023-5218028,2026-04-11,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0411,Order,114-1000024-2921859,2026-04-11,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
2026-STL-0411,Order,114-1000344-8942330,2026-04-11,PF-WHEY-VAN,1,44.99,0.00,-9.00,-5.40,-6.10,0.00,0.00,24.49
2026-STL-0411,Order,114-1000345-6989032,2026-04-11,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0411,Order,114-1000550-5092180,2026-04-11,PF-PREWKT-BERRY,1,32.99,0.00,-6.60,-3.96,-4.35,0.00,0.00,18.08
2026-STL-0411,Order,114-1000738-8962169,2026-04-11,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0411,Order,114-1000739-5339593,2026-04-11,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0411,Order,114-1001078-2599943,2026-04-11,PF-BCAA-LEMON,1,27.99,0.00,-2.80,-3.78,-4.20,0.00,0.00,17.21
2026-STL-0411,Order,114-1001175-8706923,2026-04-11,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0411,Order,114-1001176-6217400,2026-04-11,PF-SHAKER-28,2,25.98,0.00,-0.00,-3.90,-6.90,0.00,0.00,15.18
2026-STL-0411,Order,114-1001302-4688530,2026-04-11,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0411,Order,114-1001503-8253770,2026-04-11,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0411,Order,114-1001504-3202624,2026-04-11,GT-SERUM-VITC,2,57.98,0.00,-5.80,-7.83,-7.10,0.00,0.00,37.25
2026-STL-0411,Order,114-1001505-4353283,2026-04-11,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0411,Order,114-1001506-8097946,2026-04-11,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
